date,name,amount
9/20/06,Medicare,1548
9/21/06,Medicare,1331
9/22/06,Medicare,1365
9/25/06,Medicare,501
9/26/06,Medicare,486
9/27/06,Medicare,316
9/28/06,Medicare,245
9/29/06,Medicare,207
10/2/06,Medicare,9517
10/3/06,Medicare,3794
10/4/06,Medicare,3020
10/5/06,Medicare,914
10/6/06,Medicare,969
10/10/06,Medicare,1054
10/11/06,Medicare,2119
10/12/06,Medicare,1434
10/13/06,Medicare,1118
10/16/06,Medicare,941
10/17/06,Medicare,1126
10/18/06,Medicare,1489
10/19/06,Medicare,1254
10/20/06,Medicare,1386
10/24/06,Medicare,1534
10/25/06,Medicare,1357
10/26/06,Medicare,990
10/27/06,Medicare,1020
10/30/06,Medicare,907
10/31/06,Medicare,1323
11/1/06,Medicare,10738
11/2/06,Medicare,1245
11/3/06,Medicare,1157
11/6/06,Medicare,786
11/7/06,Medicare,1324
11/8/06,Medicare,1197
11/9/06,Medicare,1014
11/13/06,Medicare,801
11/14/06,Medicare,1139
11/15/06,Medicare,1584
11/16/06,Medicare,1217
11/17/06,Medicare,1312
11/20/06,Medicare,914
11/21/06,Medicare,1639
11/22/06,Medicare,1813
11/24/06,Medicare,1079
11/27/06,Medicare,868
11/28/06,Medicare,1841
11/29/06,Medicare,1820
11/30/06,Medicare,1218
12/1/06,Medicare,11004
12/4/06,Medicare,914
12/5/06,Medicare,1384
12/6/06,Medicare,1310
12/7/06,Medicare,872
12/8/06,Medicare,678
12/11/06,Medicare,565
12/12/06,Medicare,1062
12/13/06,Medicare,1377
12/14/06,Medicare,1056
12/15/06,Medicare,1555
12/18/06,Medicare,812
12/19/06,Medicare,1435
12/20/06,Medicare,1397
12/21/06,Medicare,1209
12/22/06,Medicare,1288
12/26/06,Medicare,925
12/27/06,Medicare,2271
12/28/06,Medicare,1674
12/29/06,Medicare,1440
1/2/07,Medicare,10314
1/3/07,Medicare,1747
1/4/07,Medicare,1406
1/5/07,Medicare,1166
1/8/07,Medicare,901
1/9/07,Medicare,786
1/10/07,Medicare,1248
1/11/07,Medicare,1090
1/12/07,Medicare,1105
1/16/07,Medicare,874
1/17/07,Medicare,1467
1/18/07,Medicare,1217
1/19/07,Medicare,1254
1/22/07,Medicare,1098
1/23/07,Medicare,1480
1/24/07,Medicare,1517
1/25/07,Medicare,1309
1/26/07,Medicare,1206
1/29/07,Medicare,884
1/30/07,Medicare,1426
1/31/07,Medicare,1147
2/1/07,Medicare,11001
2/2/07,Medicare,1036
2/5/07,Medicare,823
2/6/07,Medicare,1254
2/7/07,Medicare,1378
2/8/07,Medicare,1198
2/9/07,Medicare,1112
2/12/07,Medicare,828
2/13/07,Medicare,1373
2/14/07,Medicare,1045
2/15/07,Medicare,1016
2/16/07,Medicare,1156
2/20/07,Medicare,1133
2/21/07,Medicare,2091
2/22/07,Medicare,1879
2/23/07,Medicare,1348
2/26/07,Medicare,1023
2/27/07,Medicare,1597
2/28/07,Medicare,1300
3/1/07,Medicare,10830
3/2/07,Medicare,1082
3/5/07,Medicare,826
3/6/07,Medicare,1119
3/7/07,Medicare,1386
3/8/07,Medicare,1097
3/9/07,Medicare,1093
3/12/07,Medicare,842
3/13/07,Medicare,1389
3/14/07,Medicare,1123
3/15/07,Medicare,1081
3/16/07,Medicare,1072
3/19/07,Medicare,941
3/20/07,Medicare,1397
3/21/07,Medicare,1679
3/22/07,Medicare,1259
3/23/07,Medicare,1358
3/26/07,Medicare,929
3/27/07,Medicare,1651
3/28/07,Medicare,1283
3/29/07,Medicare,1093
3/30/07,Medicare,10997
4/2/07,Medicare,933
4/3/07,Medicare,1229
4/4/07,Medicare,1391
4/5/07,Medicare,1046
4/6/07,Medicare,1032
4/9/07,Medicare,749
4/10/07,Medicare,1399
4/11/07,Medicare,1138
4/12/07,Medicare,964
4/13/07,Medicare,1039
4/16/07,Medicare,926
4/17/07,Medicare,1310
4/18/07,Medicare,1477
4/19/07,Medicare,1354
4/20/07,Medicare,1380
4/23/07,Medicare,1067
4/24/07,Medicare,1722
4/25/07,Medicare,1370
4/26/07,Medicare,1070
4/27/07,Medicare,1186
4/30/07,Medicare,931
5/1/07,Medicare,11316
5/2/07,Medicare,1440
5/3/07,Medicare,1100
5/4/07,Medicare,1097
5/7/07,Medicare,825
5/8/07,Medicare,1343
5/9/07,Medicare,1156
5/10/07,Medicare,937
5/11/07,Medicare,1157
5/14/07,Medicare,796
5/15/07,Medicare,1259
5/16/07,Medicare,1522
5/17/07,Medicare,1368
5/18/07,Medicare,1352
5/21/07,Medicare,986
5/22/07,Medicare,1653
5/23/07,Medicare,1496
5/24/07,Medicare,1168
5/25/07,Medicare,1270
5/29/07,Medicare,966
5/30/07,Medicare,2469
5/31/07,Medicare,1187
6/1/07,Medicare,11253
6/4/07,Medicare,786
6/5/07,Medicare,1295
6/6/07,Medicare,1128
6/7/07,Medicare,15424
6/8/07,Medicare,980
6/11/07,Medicare,677
6/12/07,Medicare,765
6/13/07,Medicare,1189
6/14/07,Medicare,1105
6/15/07,Medicare,1114
6/18/07,Medicare,907
6/19/07,Medicare,1441
6/20/07,Medicare,1345
6/21/07,Medicare,1140
6/22/07,Medicare,1346
6/25/07,Medicare,1053
6/26/07,Medicare,1503
6/27/07,Medicare,1612
6/28/07,Medicare,1212
6/29/07,Medicare,13532
7/2/07,Medicare,918
7/3/07,Medicare,1396
7/5/07,Medicare,1226
7/6/07,Medicare,1414
7/9/07,Medicare,1023
7/10/07,Medicare,1296
7/11/07,Medicare,1433
7/12/07,Medicare,1146
7/13/07,Medicare,1142
7/16/07,Medicare,843
7/17/07,Medicare,1311
7/18/07,Medicare,1156
7/19/07,Medicare,910
7/20/07,Medicare,1220
7/23/07,Medicare,1011
7/24/07,Medicare,1549
7/25/07,Medicare,1438
7/26/07,Medicare,1194
7/27/07,Medicare,1277
7/30/07,Medicare,974
7/31/07,Medicare,1568
8/1/07,Medicare,13006
8/2/07,Medicare,980
8/3/07,Medicare,1087
8/6/07,Medicare,861
8/7/07,Medicare,1326
8/8/07,Medicare,1281
8/9/07,Medicare,1676
8/10/07,Medicare,1140
8/13/07,Medicare,741
8/14/07,Medicare,1295
8/15/07,Medicare,1084
8/16/07,Medicare,1003
8/17/07,Medicare,1232
8/20/07,Medicare,918
8/21/07,Medicare,1602
8/22/07,Medicare,1533
8/23/07,Medicare,1170
8/24/07,Medicare,1322
8/27/07,Medicare,970
8/28/07,Medicare,1571
8/29/07,Medicare,1163
8/30/07,Medicare,957
8/31/07,Medicare,11455
9/4/07,Medicare,1125
9/5/07,Medicare,1754
9/6/07,Medicare,1139
9/7/07,Medicare,1392
9/10/07,Medicare,855
9/11/07,Medicare,1376
9/12/07,Medicare,1117
9/13/07,Medicare,917
9/14/07,Medicare,1040
9/17/07,Medicare,776
9/18/07,Medicare,920
9/19/07,Medicare,1328
9/20/07,Medicare,1172
9/21/07,Medicare,1342
9/24/07,Medicare,1073
9/25/07,Medicare,1908
9/26/07,Medicare,1355
9/27/07,Medicare,1013
9/28/07,Medicare,1296
10/1/07,Medicare,11425
10/2/07,Medicare,1375
10/3/07,Medicare,1451
10/4/07,Medicare,1031
10/5/07,Medicare,1011
10/9/07,Medicare,996
10/10/07,Medicare,2033
10/11/07,Medicare,1159
10/12/07,Medicare,1140
10/15/07,Medicare,889
10/16/07,Medicare,1323
10/17/07,Medicare,1551
10/18/07,Medicare,1313
10/19/07,Medicare,1143
10/22/07,Medicare,966
10/23/07,Medicare,1593
10/24/07,Medicare,1283
10/25/07,Medicare,941
10/26/07,Medicare,1132
10/29/07,Medicare,1021
10/30/07,Medicare,1312
10/31/07,Medicare,1619
11/1/07,Medicare,8297
11/2/07,Medicare,982
11/5/07,Medicare,748
11/6/07,Medicare,1384
11/7/07,Medicare,1202
11/8/07,Medicare,955
11/9/07,Medicare,1001
11/13/07,Medicare,1074
11/14/07,Medicare,1908
11/15/07,Medicare,1721
11/16/07,Medicare,1317
11/19/07,Medicare,1044
11/20/07,Medicare,1624
11/21/07,Medicare,1568
11/23/07,Medicare,1297
11/26/07,Medicare,1019
11/27/07,Medicare,1848
11/28/07,Medicare,2024
11/29/07,Medicare,1238
11/30/07,Medicare,10662
12/3/07,Medicare,1040
12/4/07,Medicare,1455
12/5/07,Medicare,1325
12/6/07,Medicare,800
12/7/07,Medicare,792
12/10/07,Medicare,537
12/11/07,Medicare,925
12/12/07,Medicare,1529
12/13/07,Medicare,1065
12/14/07,Medicare,1150
12/17/07,Medicare,904
12/18/07,Medicare,1523
12/19/07,Medicare,1432
12/20/07,Medicare,1182
12/21/07,Medicare,1416
12/24/07,Medicare,999
12/26/07,Medicare,1184
12/27/07,Medicare,2354
12/28/07,Medicare,1783
12/31/07,Medicare,1153
1/2/08,Medicare,12417
1/3/08,Medicare,1693
1/4/08,Medicare,1441
1/7/08,Medicare,905
1/8/08,Medicare,920
1/9/08,Medicare,970
1/10/08,Medicare,975
1/11/08,Medicare,1149
1/14/08,Medicare,919
1/15/08,Medicare,1185
1/16/08,Medicare,792
1/17/08,Medicare,845
1/18/08,Medicare,1009
1/22/08,Medicare,1196
1/23/08,Medicare,2002
1/24/08,Medicare,1454
1/25/08,Medicare,1356
1/28/08,Medicare,1085
1/29/08,Medicare,1534
1/30/08,Medicare,1217
1/31/08,Medicare,1002
2/1/08,Medicare,12352
2/4/08,Medicare,867
2/5/08,Medicare,1244
2/6/08,Medicare,1339
2/7/08,Medicare,1070
2/8/08,Medicare,1181
2/11/08,Medicare,869
2/12/08,Medicare,1443
2/13/08,Medicare,1221
2/14/08,Medicare,965
2/15/08,Medicare,1169
2/19/08,Medicare,1241
2/20/08,Medicare,2246
2/21/08,Medicare,1621
2/22/08,Medicare,1446
2/25/08,Medicare,1225
2/26/08,Medicare,1413
2/27/08,Medicare,1398
2/28/08,Medicare,1136
2/29/08,Medicare,12467
3/3/08,Medicare,1132
3/4/08,Medicare,908
3/5/08,Medicare,1529
3/6/08,Medicare,1145
3/7/08,Medicare,1123
3/10/08,Medicare,1156
3/11/08,Medicare,1174
3/12/08,Medicare,1260
3/13/08,Medicare,981
3/14/08,Medicare,1081
3/17/08,Medicare,1008
3/18/08,Medicare,1099
3/19/08,Medicare,1686
3/20/08,Medicare,1302
3/21/08,Medicare,1380
3/24/08,Medicare,1342
3/25/08,Medicare,1439
3/26/08,Medicare,1543
3/27/08,Medicare,1135
3/28/08,Medicare,1305
3/31/08,Medicare,1126
4/1/08,Medicare,12314
4/2/08,Medicare,1578
4/3/08,Medicare,1122
4/4/08,Medicare,1800
4/7/08,Medicare,1004
4/8/08,Medicare,1074
4/9/08,Medicare,1223
4/10/08,Medicare,940
4/11/08,Medicare,1275
4/14/08,Medicare,978
4/15/08,Medicare,1154
4/16/08,Medicare,1757
4/17/08,Medicare,1279
4/18/08,Medicare,1462
4/21/08,Medicare,1324
4/22/08,Medicare,1476
4/23/08,Medicare,1601
4/24/08,Medicare,1160
4/25/08,Medicare,1411
4/28/08,Medicare,1191
4/29/08,Medicare,1105
4/30/08,Medicare,1652
5/1/08,Medicare,12550
5/2/08,Medicare,1248
5/5/08,Medicare,1033
5/6/08,Medicare,1099
5/7/08,Medicare,1316
5/8/08,Medicare,1021
5/9/08,Medicare,1106
5/12/08,Medicare,1022
5/13/08,Medicare,1093
5/14/08,Medicare,1597
5/15/08,Medicare,1197
5/16/08,Medicare,1369
5/19/08,Medicare,1152
5/20/08,Medicare,1406
5/21/08,Medicare,1680
5/22/08,Medicare,1233
5/23/08,Medicare,1392
5/27/08,Medicare,1320
5/28/08,Medicare,2000
5/29/08,Medicare,1643
5/30/08,Medicare,12931
6/2/08,Medicare,1191
6/3/08,Medicare,1214
6/4/08,Medicare,1094
6/5/08,Medicare,1010
6/6/08,Medicare,1416
6/9/08,Medicare,711
6/10/08,Medicare,430
6/11/08,Medicare,934
6/12/08,Medicare,1034
6/13/08,Medicare,1349
6/16/08,Medicare,1134
6/17/08,Medicare,1187
6/18/08,Medicare,1243
6/19/08,Medicare,1216
6/20/08,Medicare,1423
6/23/08,Medicare,1274
6/24/08,Medicare,1285
6/25/08,Medicare,1787
6/26/08,Medicare,1240
6/27/08,Medicare,1342
6/30/08,Medicare,1124
7/1/08,Medicare,15206
7/2/08,Medicare,1258
7/3/08,Medicare,933
7/7/08,Medicare,1111
7/8/08,Medicare,1272
7/9/08,Medicare,1678
7/10/08,Medicare,1523
7/11/08,Medicare,1328
7/14/08,Medicare,1072
7/15/08,Medicare,1215
7/16/08,Medicare,1277
7/17/08,Medicare,987
7/18/08,Medicare,1348
7/21/08,Medicare,887
7/22/08,Medicare,1284
7/23/08,Medicare,1759
7/24/08,Medicare,1269
7/25/08,Medicare,1186
7/28/08,Medicare,1064
7/29/08,Medicare,1283
7/30/08,Medicare,1337
7/31/08,Medicare,992
8/1/08,Medicare,14403
8/4/08,Medicare,1080
8/5/08,Medicare,1082
8/6/08,Medicare,1397
8/7/08,Medicare,1220
8/8/08,Medicare,1387
8/11/08,Medicare,1131
8/12/08,Medicare,1190
8/13/08,Medicare,1336
8/14/08,Medicare,1046
8/15/08,Medicare,1357
8/18/08,Medicare,1487
8/19/08,Medicare,983
8/20/08,Medicare,1542
8/21/08,Medicare,1267
8/22/08,Medicare,1616
8/25/08,Medicare,1279
8/26/08,Medicare,1502
8/27/08,Medicare,1357
8/28/08,Medicare,1132
8/29/08,Medicare,12907
9/2/08,Medicare,1273
9/3/08,Medicare,1512
9/4/08,Medicare,1424
9/5/08,Medicare,1314
9/8/08,Medicare,1054
9/9/08,Medicare,1114
9/10/08,Medicare,1204
9/11/08,Medicare,1003
9/12/08,Medicare,1245
9/15/08,Medicare,909
9/16/08,Medicare,611
9/17/08,Medicare,1273
9/18/08,Medicare,1346
9/19/08,Medicare,1468
9/22/08,Medicare,1356
9/23/08,Medicare,1565
9/24/08,Medicare,1406
9/25/08,Medicare,1266
9/26/08,Medicare,1452
9/29/08,Medicare,1207
9/30/08,Medicare,1085
10/1/08,Medicare,13178
10/2/08,Medicare,1150
10/3/08,Medicare,1202
10/6/08,Medicare,1111
10/7/08,Medicare,1146
10/8/08,Medicare,1232
10/9/08,Medicare,1016
10/10/08,Medicare,1159
10/14/08,Medicare,1244
10/15/08,Medicare,1944
10/16/08,Medicare,1564
10/17/08,Medicare,1381
10/20/08,Medicare,1325
10/21/08,Medicare,1343
10/22/08,Medicare,1426
10/23/08,Medicare,1221
10/24/08,Medicare,1397
10/27/08,Medicare,1171
10/28/08,Medicare,1204
10/29/08,Medicare,1512
10/30/08,Medicare,1276
10/31/08,Medicare,12917
11/3/08,Medicare,1130
11/4/08,Medicare,1161
11/5/08,Medicare,1241
11/6/08,Medicare,1057
11/7/08,Medicare,1019
11/10/08,Medicare,1160
11/12/08,Medicare,1293
11/13/08,Medicare,2112
11/14/08,Medicare,1400
11/17/08,Medicare,1237
11/18/08,Medicare,1507
11/19/08,Medicare,1464
11/20/08,Medicare,1237
11/21/08,Medicare,1469
11/24/08,Medicare,1420
11/25/08,Medicare,1375
11/26/08,Medicare,1910
11/28/08,Medicare,1451
12/1/08,Medicare,12735
12/2/08,Medicare,1751
12/3/08,Medicare,1541
12/4/08,Medicare,1265
12/5/08,Medicare,1223
12/8/08,Medicare,1104
12/9/08,Medicare,1047
12/10/08,Medicare,1520
12/11/08,Medicare,955
12/12/08,Medicare,891
12/15/08,Medicare,752
12/16/08,Medicare,1358
12/17/08,Medicare,1448
12/18/08,Medicare,1239
12/19/08,Medicare,1666
12/22/08,Medicare,1355
12/23/08,Medicare,1508
12/24/08,Medicare,1752
12/26/08,Medicare,1535
12/29/08,Medicare,1078
12/30/08,Medicare,1958
12/31/08,Medicare,1750
1/2/09,Medicare,14077
1/5/09,Medicare,1581
1/6/09,Medicare,1441
1/7/09,Medicare,1440
1/8/09,Medicare,917
1/9/09,Medicare,821
1/12/09,Medicare,868
1/13/09,Medicare,1058
1/14/09,Medicare,1155
1/15/09,Medicare,909
1/16/09,Medicare,1164
1/20/09,Medicare,1226
1/21/09,Medicare,1740
1/22/09,Medicare,2022
1/23/09,Medicare,1354
1/26/09,Medicare,1559
1/27/09,Medicare,1470
1/28/09,Medicare,1346
1/29/09,Medicare,1099
1/30/09,Medicare,14278
2/2/09,Medicare,1081
2/3/09,Medicare,1069
2/4/09,Medicare,1400
2/5/09,Medicare,1201
2/6/09,Medicare,1109
2/9/09,Medicare,1118
2/10/09,Medicare,1228
2/11/09,Medicare,1219
2/12/09,Medicare,993
2/13/09,Medicare,1307
2/17/09,Medicare,1423
2/18/09,Medicare,1905
2/19/09,Medicare,1771
2/20/09,Medicare,1665
2/23/09,Medicare,1464
2/24/09,Medicare,1759
2/25/09,Medicare,1264
2/26/09,Medicare,1369
2/27/09,Medicare,14400
3/2/09,Medicare,1129
3/3/09,Medicare,1150
3/4/09,Medicare,1348
3/5/09,Medicare,1059
3/6/09,Medicare,1434
3/9/09,Medicare,1092
3/10/09,Medicare,1112
3/11/09,Medicare,1321
3/12/09,Medicare,1053
3/13/09,Medicare,1300
3/16/09,Medicare,1061
3/17/09,Medicare,1225
3/18/09,Medicare,1642
3/19/09,Medicare,1209
3/20/09,Medicare,1768
3/23/09,Medicare,1501
3/24/09,Medicare,1616
3/25/09,Medicare,1521
3/26/09,Medicare,1264
3/27/09,Medicare,1395
3/30/09,Medicare,1189
3/31/09,Medicare,1205
4/1/09,Medicare,14563
4/2/09,Medicare,1197
4/3/09,Medicare,1283
4/6/09,Medicare,1131
4/7/09,Medicare,1292
4/8/09,Medicare,1158
4/9/09,Medicare,1038
4/10/09,Medicare,1345
4/13/09,Medicare,1074
4/14/09,Medicare,1133
4/15/09,Medicare,1563
4/16/09,Medicare,1331
4/17/09,Medicare,1577
4/20/09,Medicare,1239
4/21/09,Medicare,1319
4/22/09,Medicare,1640
4/23/09,Medicare,1534
4/24/09,Medicare,1515
4/27/09,Medicare,1196
4/28/09,Medicare,1307
4/29/09,Medicare,1541
4/30/09,Medicare,1128
5/1/09,Medicare,14353
5/4/09,Medicare,1090
5/5/09,Medicare,1340
5/6/09,Medicare,1291
5/7/09,Medicare,1055
5/8/09,Medicare,1245
5/11/09,Medicare,1051
5/12/09,Medicare,1039
5/13/09,Medicare,1463
5/14/09,Medicare,1092
5/15/09,Medicare,1351
5/18/09,Medicare,1400
5/19/09,Medicare,1380
5/20/09,Medicare,1616
5/21/09,Medicare,1316
5/22/09,Medicare,1689
5/26/09,Medicare,1680
5/27/09,Medicare,1923
5/28/09,Medicare,1901
5/29/09,Medicare,1486
6/1/09,Medicare,14163
6/2/09,Medicare,1308
6/3/09,Medicare,1302
6/4/09,Medicare,1028
6/5/09,Medicare,1220
6/8/09,Medicare,872
6/9/09,Medicare,643
6/10/09,Medicare,1383
6/11/09,Medicare,1193
6/12/09,Medicare,1259
6/15/09,Medicare,1116
6/16/09,Medicare,1264
6/17/09,Medicare,1606
6/18/09,Medicare,1397
6/19/09,Medicare,1694
6/22/09,Medicare,1345
6/23/09,Medicare,1472
6/24/09,Medicare,1765
6/25/09,Medicare,1312
6/26/09,Medicare,1495
6/29/09,Medicare,1311
6/30/09,Medicare,1341
7/1/09,Medicare,17347
7/2/09,Medicare,925
7/6/09,Medicare,823
7/7/09,Medicare,922
7/8/09,Medicare,1344
7/9/09,Medicare,1211
7/10/09,Medicare,1407
7/13/09,Medicare,1115
7/14/09,Medicare,1165
7/15/09,Medicare,1286
7/16/09,Medicare,1192
7/17/09,Medicare,1158
7/20/09,Medicare,874
7/21/09,Medicare,1310
7/22/09,Medicare,1880
7/23/09,Medicare,1550
7/24/09,Medicare,1695
7/27/09,Medicare,1285
7/28/09,Medicare,1541
7/29/09,Medicare,1454
7/30/09,Medicare,1194
7/31/09,Medicare,17238
8/3/09,Medicare,1125
8/4/09,Medicare,1095
8/5/09,Medicare,1515
8/6/09,Medicare,1144
8/7/09,Medicare,1217
8/10/09,Medicare,1068
8/11/09,Medicare,1174
8/12/09,Medicare,1245
8/13/09,Medicare,1065
8/14/09,Medicare,1268
8/17/09,Medicare,1123
8/18/09,Medicare,1170
8/19/09,Medicare,1598
8/20/09,Medicare,1513
8/21/09,Medicare,1711
8/24/09,Medicare,1441
8/25/09,Medicare,1488
8/26/09,Medicare,1511
8/27/09,Medicare,1283
8/28/09,Medicare,1379
8/31/09,Medicare,1163
9/1/09,Medicare,14501
9/2/09,Medicare,1461
9/3/09,Medicare,1214
9/4/09,Medicare,1380
9/8/09,Medicare,1705
9/9/09,Medicare,1176
9/10/09,Medicare,1334
9/11/09,Medicare,1314
9/14/09,Medicare,1109
9/15/09,Medicare,1107
9/16/09,Medicare,1596
9/17/09,Medicare,1349
9/18/09,Medicare,1570
9/21/09,Medicare,1121
9/22/09,Medicare,810
9/23/09,Medicare,1523
9/24/09,Medicare,1393
9/25/09,Medicare,1508
9/28/09,Medicare,1307
9/29/09,Medicare,1249
9/30/09,Medicare,1536
10/1/09,Medicare,14600
10/2/09,Medicare,1224
10/5/09,Medicare,907
10/6/09,Medicare,1237
10/7/09,Medicare,1277
10/8/09,Medicare,1057
10/9/09,Medicare,1211
10/13/09,Medicare,1741
10/14/09,Medicare,1456
10/15/09,Medicare,1546
10/16/09,Medicare,1363
10/19/09,Medicare,1227
10/20/09,Medicare,1567
10/21/09,Medicare,1587
10/22/09,Medicare,1369
10/23/09,Medicare,1339
10/26/09,Medicare,1296
10/27/09,Medicare,1229
10/28/09,Medicare,1896
10/29/09,Medicare,1419
10/30/09,Medicare,17234
11/2/09,Medicare,1249
11/3/09,Medicare,1275
11/4/09,Medicare,1264
11/5/09,Medicare,1125
11/6/09,Medicare,1242
11/9/09,Medicare,1161
11/10/09,Medicare,993
11/12/09,Medicare,2153
11/13/09,Medicare,1591
11/16/09,Medicare,1454
11/17/09,Medicare,1451
11/18/09,Medicare,1486
11/19/09,Medicare,1495
11/20/09,Medicare,1680
11/23/09,Medicare,1467
11/24/09,Medicare,1300
11/25/09,Medicare,1768
11/27/09,Medicare,1748
11/30/09,Medicare,1032
12/1/09,Medicare,15324
12/2/09,Medicare,1663
12/3/09,Medicare,1129
12/4/09,Medicare,1249
12/7/09,Medicare,1105
12/8/09,Medicare,1082
12/9/09,Medicare,1625
12/10/09,Medicare,968
12/11/09,Medicare,898
12/14/09,Medicare,783
12/15/09,Medicare,1282
12/16/09,Medicare,1485
12/17/09,Medicare,1257
12/18/09,Medicare,1593
12/21/09,Medicare,1232
12/22/09,Medicare,1484
12/23/09,Medicare,1817
12/24/09,Medicare,1365
12/28/09,Medicare,1558
12/29/09,Medicare,2059
12/30/09,Medicare,1582
12/31/09,Medicare,1294
1/4/10,Medicare,14551
1/5/10,Medicare,1738
1/6/10,Medicare,1554
1/7/10,Medicare,1035
1/8/10,Medicare,892
1/11/10,Medicare,782
1/12/10,Medicare,1209
1/13/10,Medicare,1468
1/14/10,Medicare,1056
1/15/10,Medicare,1003
1/19/10,Medicare,999
1/20/10,Medicare,1669
1/21/10,Medicare,1786
1/22/10,Medicare,1573
1/25/10,Medicare,1384
1/26/10,Medicare,1436
1/27/10,Medicare,1330
1/28/10,Medicare,1162
1/29/10,Medicare,1329
2/1/10,Medicare,14909
2/2/10,Medicare,941
2/3/10,Medicare,1544
2/4/10,Medicare,1195
2/5/10,Medicare,1219
2/8/10,Medicare,1131
2/9/10,Medicare,1197
2/10/10,Medicare,1182
2/11/10,Medicare,1032
2/12/10,Medicare,1673
2/16/10,Medicare,1511
2/17/10,Medicare,1624
2/18/10,Medicare,1952
2/19/10,Medicare,1640
2/22/10,Medicare,1395
2/23/10,Medicare,1549
2/24/10,Medicare,1516
2/25/10,Medicare,1215
2/26/10,Medicare,1378
3/1/10,Medicare,14723
3/2/10,Medicare,907
3/3/10,Medicare,1545
3/4/10,Medicare,1221
3/5/10,Medicare,1255
3/8/10,Medicare,1020
3/9/10,Medicare,1320
3/10/10,Medicare,1270
3/11/10,Medicare,1064
3/12/10,Medicare,1261
3/15/10,Medicare,1120
3/16/10,Medicare,1182
3/17/10,Medicare,1724
3/18/10,Medicare,1569
3/19/10,Medicare,1629
3/22/10,Medicare,1348
3/23/10,Medicare,1546
3/24/10,Medicare,1611
3/25/10,Medicare,1321
3/26/10,Medicare,1490
3/29/10,Medicare,1231
3/30/10,Medicare,1155
3/31/10,Medicare,1636
4/1/10,Medicare,14726
4/2/10,Medicare,1328
4/5/10,Medicare,1002
4/6/10,Medicare,1383
4/7/10,Medicare,1219
4/8/10,Medicare,1133
4/9/10,Medicare,1409
4/12/10,Medicare,1024
4/13/10,Medicare,1066
4/14/10,Medicare,1521
4/15/10,Medicare,1313
4/16/10,Medicare,1420
4/19/10,Medicare,1642
4/20/10,Medicare,1494
4/21/10,Medicare,1429
4/22/10,Medicare,1155
4/23/10,Medicare,1557
4/26/10,Medicare,1277
4/27/10,Medicare,1262
4/28/10,Medicare,1607
4/29/10,Medicare,1312
4/30/10,Medicare,15035
5/3/10,Medicare,1128
5/4/10,Medicare,1345
5/5/10,Medicare,1326
5/6/10,Medicare,1372
5/7/10,Medicare,1346
5/10/10,Medicare,1172
5/11/10,Medicare,1104
5/12/10,Medicare,1561
5/13/10,Medicare,1240
5/14/10,Medicare,1361
5/17/10,Medicare,1065
5/18/10,Medicare,1477
5/19/10,Medicare,1529
5/20/10,Medicare,1519
5/21/10,Medicare,1732
5/24/10,Medicare,1503
5/25/10,Medicare,1326
5/26/10,Medicare,1769
5/27/10,Medicare,1466
5/28/10,Medicare,1520
6/1/10,Medicare,15055
6/2/10,Medicare,1755
6/3/10,Medicare,1202
6/4/10,Medicare,1578
6/7/10,Medicare,1100
6/8/10,Medicare,1027
6/9/10,Medicare,1535
6/10/10,Medicare,1233
6/11/10,Medicare,1334
6/14/10,Medicare,815
6/15/10,Medicare,914
6/16/10,Medicare,1423
6/17/10,Medicare,1316
6/18/10,Medicare,1624
6/21/10,Medicare,1475
6/22/10,Medicare,1352
6/23/10,Medicare,1634
6/24/10,Medicare,1260
6/25/10,Medicare,1480
6/28/10,Medicare,1004
6/29/10,Medicare,1286
6/30/10,Medicare,1077
7/1/10,Medicare,17185
7/2/10,Medicare,1205
7/6/10,Medicare,1167
7/7/10,Medicare,1387
7/8/10,Medicare,1708
7/9/10,Medicare,1369
7/12/10,Medicare,1224
7/13/10,Medicare,1486
7/14/10,Medicare,1450
7/15/10,Medicare,1405
7/16/10,Medicare,1719
7/19/10,Medicare,1266
7/20/10,Medicare,970
7/21/10,Medicare,2097
7/22/10,Medicare,1842
7/23/10,Medicare,1868
7/26/10,Medicare,1520
7/27/10,Medicare,1687
7/28/10,Medicare,1528
7/29/10,Medicare,1239
7/30/10,Medicare,17833
8/2/10,Medicare,1252
8/3/10,Medicare,1085
8/4/10,Medicare,1468
8/5/10,Medicare,1073
8/6/10,Medicare,1382
8/9/10,Medicare,1176
8/10/10,Medicare,1311
8/11/10,Medicare,1361
8/12/10,Medicare,1101
8/13/10,Medicare,1297
8/16/10,Medicare,1172
8/17/10,Medicare,1344
8/18/10,Medicare,1749
8/19/10,Medicare,1619
8/20/10,Medicare,1682
8/23/10,Medicare,1395
8/24/10,Medicare,1650
8/25/10,Medicare,1602
8/26/10,Medicare,1432
8/27/10,Medicare,1391
8/30/10,Medicare,1223
8/31/10,Medicare,1177
9/1/10,Medicare,15355
9/2/10,Medicare,1344
9/3/10,Medicare,1326
9/7/10,Medicare,1329
9/8/10,Medicare,1690
9/9/10,Medicare,1447
9/10/10,Medicare,1320
9/13/10,Medicare,1072
9/14/10,Medicare,1170
9/15/10,Medicare,1589
9/16/10,Medicare,1467
9/17/10,Medicare,1399
9/20/10,Medicare,1122
9/21/10,Medicare,985
9/22/10,Medicare,1692
9/23/10,Medicare,1568
9/24/10,Medicare,1620
9/27/10,Medicare,1537
